Time, x, y, z, view_x, view_y, view_z
16.917, -0.430, 1.087, -0.440, -0.223, -0.000, 0.975
16.958, -0.432, 1.087, -0.433, -0.225, -0.000, 0.974
17.000, -0.434, 1.087, -0.427, -0.228, -0.000, 0.974
17.042, -0.435, 1.087, -0.420, -0.230, -0.000, 0.973
17.083, -0.437, 1.087, -0.413, -0.232, -0.000, 0.973
17.125, -0.438, 1.087, -0.406, -0.233, -0.000, 0.972
17.167, -0.440, 1.087, -0.399, -0.235, -0.000, 0.972
17.208, -0.442, 1.087, -0.393, -0.236, -0.000, 0.972
17.250, -0.443, 1.087, -0.386, -0.237, -0.000, 0.971
17.292, -0.445, 1.087, -0.379, -0.238, 0.000, 0.971
17.333, -0.447, 1.087, -0.373, -0.239, 0.000, 0.971
17.375, -0.448, 1.087, -0.366, -0.239, 0.000, 0.971
17.417, -0.450, 1.087, -0.360, -0.240, 0.000, 0.971
17.458, -0.451, 1.087, -0.353, -0.240, 0.000, 0.971
17.500, -0.453, 1.087, -0.347, -0.241, 0.000, 0.971
17.542, -0.455, 1.087, -0.341, -0.241, 0.000, 0.971
17.583, -0.456, 1.087, -0.334, -0.240, 0.000, 0.971
17.625, -0.458, 1.087, -0.328, -0.240, 0.000, 0.971
17.667, -0.459, 1.087, -0.322, -0.240, 0.000, 0.971
17.708, -0.461, 1.087, -0.316, -0.239, 0.000, 0.971
17.750, -0.462, 1.087, -0.310, -0.239, 0.000, 0.971
17.792, -0.464, 1.087, -0.304, -0.238, -0.000, 0.971
17.833, -0.465, 1.087, -0.298, -0.237, -0.000, 0.971
17.875, -0.467, 1.087, -0.292, -0.236, -0.000, 0.972
17.917, -0.468, 1.087, -0.286, -0.235, -0.000, 0.972
17.958, -0.469, 1.087, -0.280, -0.234, -0.000, 0.972
18.000, -0.471, 1.087, -0.274, -0.233, -0.000, 0.973
18.042, -0.472, 1.087, -0.269, -0.231, -0.000, 0.973
18.083, -0.474, 1.087, -0.263, -0.229, -0.000, 0.973
18.125, -0.475, 1.087, -0.257, -0.227, -0.000, 0.974
18.167, -0.476, 1.087, -0.252, -0.226, -0.000, 0.974
18.208, -0.478, 1.087, -0.246, -0.224, -0.000, 0.975
18.250, -0.479, 1.087, -0.241, -0.222, -0.000, 0.975
18.292, -0.480, 1.087, -0.235, -0.220, -0.000, 0.975
18.333, -0.481, 1.087, -0.230, -0.218, -0.000, 0.976
18.375, -0.482, 1.087, -0.224, -0.215, -0.000, 0.977
18.417, -0.484, 1.087, -0.219, -0.212, -0.000, 0.977
18.458, -0.485, 1.087, -0.214, -0.210, -0.000, 0.978
18.500, -0.486, 1.087, -0.209, -0.207, -0.000, 0.978
18.542, -0.487, 1.087, -0.204, -0.204, -0.000, 0.979
18.583, -0.488, 1.087, -0.198, -0.202, -0.000, 0.979
18.625, -0.489, 1.087, -0.193, -0.199, -0.000, 0.980
18.667, -0.490, 1.087, -0.188, -0.195, -0.000, 0.981
18.708, -0.491, 1.087, -0.183, -0.192, -0.000, 0.981
18.750, -0.492, 1.087, -0.178, -0.188, -0.000, 0.982
18.792, -0.493, 1.087, -0.174, -0.185, -0.000, 0.983
18.833, -0.494, 1.087, -0.169, -0.182, -0.000, 0.983
18.875, -0.495, 1.087, -0.164, -0.178, -0.000, 0.984
18.917, -0.496, 1.087, -0.159, -0.175, 0.000, 0.985
18.958, -0.496, 1.087, -0.155, -0.170, 0.000, 0.985
19.000, -0.497, 1.087, -0.150, -0.166, 0.000, 0.986
19.042, -0.498, 1.087, -0.145, -0.162, 0.000, 0.987
19.083, -0.499, 1.087, -0.141, -0.157, 0.000, 0.988
19.125, -0.499, 1.087, -0.136, -0.153, 0.000, 0.988
19.167, -0.500, 1.087, -0.131, -0.149, 0.000, 0.989
19.208, -0.501, 1.087, -0.127, -0.145, 0.000, 0.989
19.250, -0.502, 1.087, -0.123, -0.140, 0.000, 0.990
19.292, -0.502, 1.087, -0.118, -0.135, 0.000, 0.991
19.333, -0.503, 1.087, -0.114, -0.130, 0.000, 0.992
19.375, -0.503, 1.087, -0.109, -0.124, 0.000, 0.992
19.417, -0.504, 1.087, -0.105, -0.119, 0.000, 0.993
19.458, -0.504, 1.087, -0.101, -0.114, 0.000, 0.994
19.500, -0.505, 1.087, -0.096, -0.108, 0.000, 0.994
19.542, -0.505, 1.087, -0.092, -0.103, 0.000, 0.995
19.583, -0.506, 1.087, -0.088, -0.098, 0.000, 0.995
19.625, -0.506, 1.087, -0.084, -0.091, 0.000, 0.996
19.667, -0.507, 1.087, -0.079, -0.085, 0.000, 0.996
19.708, -0.507, 1.087, -0.075, -0.078, 0.000, 0.997
19.750, -0.507, 1.087, -0.071, -0.072, 0.000, 0.997
19.792, -0.507, 1.087, -0.067, -0.065, 0.000, 0.998
19.833, -0.508, 1.087, -0.063, -0.058, 0.000, 0.998
19.875, -0.508, 1.087, -0.059, -0.052, 0.000, 0.999
19.917, -0.508, 1.087, -0.055, -0.045, 0.000, 0.999
19.958, -0.509, 1.087, -0.051, -0.039, 0.000, 0.999
20.000, -0.509, 1.087, -0.047, -0.030, 0.000, 1.000
20.042, -0.509, 1.087, -0.043, -0.022, 0.000, 1.000
20.083, -0.509, 1.087, -0.039, -0.014, 0.000, 1.000
20.125, -0.509, 1.087, -0.035, -0.006, 0.000, 1.000
20.167, -0.509, 1.087, -0.031, 0.002, 0.000, 1.000
20.208, -0.509, 1.087, -0.027, 0.010, 0.000, 1.000
20.250, -0.509, 1.087, -0.023, 0.018, 0.000, 1.000
20.292, -0.509, 1.087, -0.019, 0.026, 0.000, 1.000
20.333, -0.509, 1.087, -0.015, 0.035, 0.000, 0.999
20.375, -0.508, 1.087, -0.011, 0.045, 0.000, 0.999
20.417, -0.508, 1.087, -0.008, 0.055, 0.000, 0.998
20.458, -0.508, 1.087, -0.004, 0.065, 0.000, 0.998
20.500, -0.508, 1.087, 0.000, 0.075, 0.000, 0.997
20.542, -0.507, 1.087, 0.004, 0.084, 0.000, 0.996
20.583, -0.507, 1.087, 0.008, 0.094, 0.000, 0.996
20.625, -0.507, 1.087, 0.011, 0.104, 0.000, 0.995
20.667, -0.507, 1.087, 0.015, 0.114, 0.000, 0.994
20.708, -0.506, 1.087, 0.019, 0.125, 0.000, 0.992
20.750, -0.505, 1.087, 0.023, 0.137, -0.000, 0.991
20.792, -0.505, 1.087, 0.027, 0.149, 0.000, 0.989
20.833, -0.504, 1.087, 0.030, 0.161, -0.000, 0.987
20.875, -0.504, 1.087, 0.034, 0.172, -0.000, 0.985
20.917, -0.503, 1.087, 0.038, 0.184, -0.000, 0.983
20.958, -0.502, 1.087, 0.041, 0.196, 0.000, 0.981
21.000, -0.502, 1.087, 0.045, 0.207, -0.000, 0.978
21.042, -0.501, 1.087, 0.049, 0.220, 0.000, 0.976
21.083, -0.500, 1.087, 0.053, 0.234, 0.000, 0.972
21.125, -0.499, 1.087, 0.056, 0.247, 0.000, 0.969
21.167, -0.498, 1.087, 0.060, 0.261, 0.000, 0.965
21.208, -0.497, 1.087, 0.064, 0.274, 0.000, 0.962
21.250, -0.496, 1.087, 0.067, 0.288, 0.000, 0.958
21.292, -0.495, 1.087, 0.071, 0.301, 0.000, 0.954
21.333, -0.494, 1.087, 0.075, 0.315, 0.000, 0.949
21.375, -0.493, 1.087, 0.078, 0.329, 0.000, 0.944
21.417, -0.491, 1.087, 0.082, 0.344, 0.000, 0.939
21.458, -0.490, 1.087, 0.085, 0.359, 0.000, 0.933
21.500, -0.488, 1.087, 0.089, 0.374, 0.000, 0.927
21.542, -0.487, 1.087, 0.093, 0.389, 0.000, 0.921
21.583, -0.485, 1.087, 0.096, 0.404, 0.000, 0.915
21.625, -0.484, 1.087, 0.100, 0.419, 0.000, 0.908
21.667, -0.482, 1.087, 0.103, 0.434, 0.000, 0.901
21.708, -0.481, 1.087, 0.107, 0.449, 0.000, 0.894
21.750, -0.479, 1.087, 0.110, 0.465, 0.000, 0.885
21.792, -0.477, 1.087, 0.114, 0.480, 0.000, 0.877
21.833, -0.475, 1.087, 0.117, 0.496, 0.000, 0.868
21.875, -0.473, 1.087, 0.121, 0.511, 0.000, 0.859
21.917, -0.471, 1.087, 0.124, 0.527, -0.000, 0.850
21.958, -0.469, 1.087, 0.128, 0.542, 0.000, 0.840
22.000, -0.467, 1.087, 0.131, 0.557, -0.000, 0.830
22.042, -0.464, 1.087, 0.135, 0.572, -0.000, 0.820
22.083, -0.462, 1.087, 0.138, 0.587, 0.000, 0.809
22.125, -0.459, 1.087, 0.141, 0.602, 0.000, 0.798
22.167, -0.456, 1.087, 0.144, 0.617, 0.000, 0.787
22.208, -0.454, 1.087, 0.148, 0.632, 0.000, 0.775
22.250, -0.451, 1.087, 0.151, 0.646, 0.000, 0.763
22.292, -0.449, 1.087, 0.154, 0.661, -0.000, 0.750
22.333, -0.446, 1.087, 0.157, 0.675, -0.000, 0.738
22.375, -0.443, 1.087, 0.161, 0.688, -0.000, 0.726
22.417, -0.440, 1.087, 0.164, 0.701, -0.000, 0.713
22.458, -0.436, 1.087, 0.167, 0.714, 0.000, 0.700
22.500, -0.433, 1.087, 0.170, 0.727, 0.000, 0.686
22.542, -0.430, 1.087, 0.173, 0.740, 0.000, 0.673
22.583, -0.427, 1.087, 0.176, 0.753, 0.000, 0.658
22.625, -0.423, 1.087, 0.179, 0.764, 0.000, 0.645
22.667, -0.420, 1.087, 0.182, 0.775, 0.000, 0.632
22.708, -0.416, 1.087, 0.184, 0.786, 0.000, 0.618
22.750, -0.412, 1.087, 0.187, 0.797, 0.000, 0.604
22.792, -0.409, 1.087, 0.190, 0.807, 0.000, 0.590
22.833, -0.405, 1.087, 0.193, 0.818, 0.000, 0.576
22.875, -0.401, 1.087, 0.196, 0.828, 0.000, 0.561
22.917, -0.397, 1.087, 0.198, 0.837, 0.000, 0.547
22.958, -0.393, 1.087, 0.201, 0.845, 0.000, 0.534
23.000, -0.389, 1.087, 0.203, 0.854, 0.000, 0.521
23.042, -0.385, 1.087, 0.206, 0.862, 0.000, 0.507
23.083, -0.380, 1.087, 0.208, 0.870, 0.000, 0.493
23.125, -0.376, 1.087, 0.211, 0.878, 0.000, 0.479
23.167, -0.372, 1.087, 0.213, 0.885, 0.000, 0.465
23.208, -0.367, 1.087, 0.216, 0.892, 0.000, 0.452
23.250, -0.362, 1.087, 0.218, 0.898, 0.000, 0.440
23.292, -0.358, 1.087, 0.220, 0.904, 0.000, 0.427
23.333, -0.353, 1.087, 0.222, 0.910, 0.000, 0.414
23.375, -0.348, 1.087, 0.224, 0.916, 0.000, 0.402
23.417, -0.343, 1.087, 0.226, 0.921, 0.000, 0.388
23.458, -0.338, 1.087, 0.229, 0.927, 0.000, 0.375
23.500, -0.333, 1.087, 0.231, 0.932, 0.000, 0.364
23.542, -0.328, 1.087, 0.232, 0.936, 0.000, 0.352
23.583, -0.322, 1.087, 0.234, 0.940, 0.000, 0.341
23.625, -0.317, 1.087, 0.236, 0.944, 0.000, 0.330
23.667, -0.312, 1.087, 0.238, 0.948, 0.000, 0.318
23.708, -0.306, 1.087, 0.240, 0.952, 0.000, 0.306
23.750, -0.301, 1.087, 0.242, 0.956, 0.000, 0.294
23.792, -0.295, 1.087, 0.243, 0.959, 0.000, 0.284
23.833, -0.289, 1.087, 0.245, 0.962, 0.000, 0.274
23.875, -0.284, 1.087, 0.246, 0.964, 0.000, 0.265
23.917, -0.278, 1.087, 0.248, 0.967, 0.000, 0.254
23.958, -0.272, 1.087, 0.249, 0.970, 0.000, 0.244
24.000, -0.266, 1.087, 0.251, 0.972, 0.000, 0.234
24.042, -0.260, 1.087, 0.253, 0.975, 0.000, 0.223
24.083, -0.254, 1.087, 0.254, 0.977, 0.000, 0.215
24.125, -0.247, 1.087, 0.255, 0.979, 0.000, 0.206
24.167, -0.241, 1.087, 0.256, 0.980, 0.000, 0.198
24.208, -0.235, 1.087, 0.258, 0.982, 0.000, 0.189
24.250, -0.228, 1.087, 0.259, 0.984, 0.000, 0.180
24.292, -0.222, 1.087, 0.260, 0.985, 0.000, 0.171
24.333, -0.215, 1.087, 0.261, 0.987, 0.000, 0.162
24.375, -0.208, 1.087, 0.262, 0.988, 0.000, 0.155
24.417, -0.201, 1.087, 0.263, 0.989, 0.000, 0.147
24.458, -0.194, 1.087, 0.264, 0.990, 0.000, 0.140
24.500, -0.188, 1.087, 0.265, 0.991, 0.000, 0.132
24.542, -0.180, 1.087, 0.266, 0.992, 0.000, 0.124
24.583, -0.173, 1.087, 0.267, 0.993, 0.000, 0.116
24.625, -0.166, 1.087, 0.268, 0.994, 0.000, 0.109
24.667, -0.159, 1.087, 0.269, 0.995, 0.000, 0.103
24.708, -0.151, 1.087, 0.269, 0.995, 0.000, 0.096
24.750, -0.144, 1.087, 0.270, 0.996, 0.000, 0.090
24.792, -0.136, 1.087, 0.270, 0.997, 0.000, 0.083
24.833, -0.129, 1.087, 0.271, 0.997, 0.000, 0.076
24.875, -0.121, 1.087, 0.272, 0.998, 0.000, 0.070
24.917, -0.113, 1.087, 0.272, 0.998, 0.000, 0.064
24.958, -0.105, 1.087, 0.273, 0.998, 0.000, 0.058
25.000, -0.097, 1.087, 0.273, 0.999, 0.000, 0.053
25.042, -0.089, 1.087, 0.273, 0.999, 0.000, 0.047
25.083, -0.081, 1.087, 0.274, 0.999, 0.000, 0.041
25.125, -0.073, 1.087, 0.274, 0.999, 0.000, 0.035
25.167, -0.064, 1.087, 0.275, 1.000, 0.000, 0.030
25.208, -0.056, 1.087, 0.275, 1.000, 0.000, 0.025
25.250, -0.048, 1.087, 0.275, 1.000, 0.000, 0.020
25.292, -0.039, 1.087, 0.275, 1.000, 0.000, 0.016
25.333, -0.030, 1.087, 0.275, 1.000, 0.000, 0.011
25.375, -0.022, 1.087, 0.275, 1.000, 0.000, 0.006
25.417, -0.013, 1.087, 0.275, 1.000, 0.000, 0.001
25.458, -0.004, 1.087, 0.275, 1.000, -0.000, -0.003
25.500, 0.005, 1.087, 0.275, 1.000, -0.000, -0.007
25.542, 0.014, 1.087, 0.275, 1.000, -0.000, -0.011
25.583, 0.023, 1.087, 0.275, 1.000, -0.000, -0.016
25.625, 0.032, 1.087, 0.275, 1.000, -0.000, -0.020
25.667, 0.042, 1.087, 0.275, 1.000, -0.000, -0.024
25.708, 0.051, 1.087, 0.274, 1.000, -0.000, -0.027
25.750, 0.060, 1.087, 0.274, 1.000, -0.000, -0.031
25.792, 0.070, 1.087, 0.274, 0.999, -0.000, -0.034
25.833, 0.079, 1.087, 0.273, 0.999, -0.000, -0.038
25.875, 0.089, 1.087, 0.273, 0.999, -0.000, -0.041
25.917, 0.098, 1.087, 0.273, 0.999, -0.000, -0.045
25.958, 0.108, 1.087, 0.272, 0.999, -0.000, -0.047
26.000, 0.118, 1.087, 0.272, 0.999, -0.000, -0.050
26.042, 0.128, 1.087, 0.271, 0.999, -0.000, -0.053
26.083, 0.138, 1.087, 0.270, 0.998, -0.000, -0.056
26.125, 0.148, 1.087, 0.270, 0.998, -0.000, -0.058
26.167, 0.158, 1.087, 0.269, 0.998, -0.000, -0.061
26.208, 0.168, 1.087, 0.269, 0.998, -0.000, -0.064
26.250, 0.178, 1.087, 0.268, 0.998, -0.000, -0.066
26.292, 0.188, 1.087, 0.267, 0.998, -0.000, -0.068
26.333, 0.198, 1.087, 0.267, 0.998, -0.000, -0.070
26.375, 0.209, 1.087, 0.266, 0.997, -0.000, -0.072
26.417, 0.219, 1.087, 0.265, 0.997, -0.000, -0.074
26.458, 0.229, 1.087, 0.264, 0.997, -0.000, -0.075
26.500, 0.240, 1.087, 0.264, 0.997, -0.000, -0.077
26.542, 0.250, 1.087, 0.263, 0.997, -0.000, -0.078
26.583, 0.261, 1.087, 0.262, 0.997, -0.000, -0.080
26.625, 0.272, 1.087, 0.261, 0.997, -0.000, -0.081
26.667, 0.282, 1.087, 0.260, 0.997, 0.000, -0.082
26.708, 0.293, 1.087, 0.259, 0.997, 0.000, -0.083
26.750, 0.304, 1.087, 0.258, 0.996, 0.000, -0.084
26.792, 0.315, 1.087, 0.257, 0.996, -0.000, -0.084
26.833, 0.326, 1.087, 0.256, 0.996, -0.000, -0.085
26.875, 0.337, 1.087, 0.255, 0.996, 0.000, -0.086
26.917, 0.348, 1.087, 0.255, 0.996, 0.000, -0.086
26.958, 0.359, 1.087, 0.254, 0.996, 0.000, -0.086
27.000, 0.370, 1.087, 0.253, 0.996, 0.000, -0.086
27.042, 0.381, 1.087, 0.252, 0.996, 0.000, -0.086
27.083, 0.392, 1.087, 0.251, 0.996, 0.000, -0.085
27.125, 0.403, 1.087, 0.250, 0.996, 0.000, -0.085
27.167, 0.415, 1.087, 0.249, 0.996, -0.000, -0.085
27.208, 0.426, 1.087, 0.248, 0.997, -0.000, -0.083
27.250, 0.437, 1.087, 0.247, 0.997, -0.000, -0.082
27.292, 0.449, 1.087, 0.246, 0.997, -0.000, -0.081
27.333, 0.460, 1.087, 0.245, 0.997, -0.000, -0.080
27.375, 0.472, 1.087, 0.244, 0.997, -0.000, -0.079
27.417, 0.483, 1.087, 0.243, 0.997, -0.000, -0.077
27.458, 0.495, 1.087, 0.242, 0.997, -0.000, -0.075
27.500, 0.507, 1.087, 0.241, 0.997, -0.000, -0.073
27.542, 0.518, 1.087, 0.240, 0.997, -0.000, -0.071
27.583, 0.530, 1.087, 0.240, 0.998, 0.000, -0.069
27.625, 0.542, 1.087, 0.239, 0.998, -0.000, -0.066
27.667, 0.553, 1.087, 0.238, 0.998, -0.000, -0.063
27.708, 0.565, 1.087, 0.237, 0.998, -0.000, -0.059
27.750, 0.577, 1.087, 0.237, 0.998, -0.000, -0.056
27.792, 0.589, 1.087, 0.236, 0.999, -0.000, -0.053
27.833, 0.601, 1.087, 0.235, 0.999, -0.000, -0.049
27.875, 0.613, 1.087, 0.235, 0.999, -0.000, -0.045
27.917, 0.625, 1.087, 0.234, 0.999, -0.000, -0.040
27.958, 0.637, 1.087, 0.234, 0.999, -0.000, -0.036
28.000, 0.649, 1.087, 0.233, 1.000, -0.000, -0.031
28.042, 0.661, 1.087, 0.233, 1.000, 0.000, -0.026
28.083, 0.673, 1.087, 0.233, 1.000, 0.000, -0.020
28.125, 0.685, 1.087, 0.233, 1.000, 0.000, -0.014
28.167, 0.698, 1.087, 0.232, 1.000, 0.000, -0.008
28.208, 0.710, 1.087, 0.232, 1.000, 0.000, -0.003
28.250, 0.722, 1.087, 0.232, 1.000, 0.000, 0.004
28.292, 0.734, 1.087, 0.232, 1.000, 0.000, 0.012
28.333, 0.747, 1.087, 0.233, 1.000, 0.000, 0.019
28.375, 0.759, 1.087, 0.233, 1.000, 0.000, 0.026
28.417, 0.771, 1.087, 0.233, 0.999, 0.000, 0.034
28.458, 0.784, 1.087, 0.234, 0.999, 0.000, 0.042
28.500, 0.796, 1.087, 0.234, 0.999, 0.000, 0.051
28.542, 0.808, 1.087, 0.235, 0.998, 0.000, 0.060
28.583, 0.821, 1.087, 0.236, 0.998, 0.000, 0.069
28.625, 0.833, 1.087, 0.236, 0.997, 0.000, 0.078
28.667, 0.846, 1.087, 0.237, 0.996, 0.000, 0.089
28.708, 0.858, 1.087, 0.239, 0.995, 0.000, 0.099
28.750, 0.871, 1.087, 0.240, 0.994, 0.000, 0.110
28.792, 0.883, 1.087, 0.241, 0.993, 0.000, 0.121
28.833, 0.895, 1.087, 0.243, 0.991, 0.000, 0.131
28.875, 0.908, 1.087, 0.245, 0.990, 0.000, 0.143
28.917, 0.920, 1.087, 0.247, 0.988, 0.000, 0.155
28.958, 0.933, 1.087, 0.249, 0.986, 0.000, 0.168
29.000, 0.945, 1.087, 0.251, 0.984, 0.000, 0.180
29.042, 0.958, 1.087, 0.253, 0.981, 0.000, 0.192
29.083, 0.970, 1.087, 0.256, 0.979, 0.000, 0.205
29.125, 0.982, 1.087, 0.258, 0.976, 0.000, 0.219
29.167, 0.995, 1.087, 0.261, 0.973, 0.000, 0.232
29.208, 1.007, 1.087, 0.264, 0.969, 0.000, 0.245
29.250, 1.019, 1.087, 0.267, 0.966, 0.000, 0.259
29.292, 1.031, 1.087, 0.271, 0.962, 0.000, 0.273
29.333, 1.043, 1.087, 0.274, 0.958, 0.000, 0.287
29.375, 1.056, 1.087, 0.278, 0.954, 0.000, 0.301
29.417, 1.068, 1.087, 0.282, 0.949, 0.000, 0.315
29.458, 1.080, 1.087, 0.286, 0.944, 0.000, 0.329
29.500, 1.092, 1.087, 0.290, 0.939, 0.000, 0.343
29.542, 1.103, 1.087, 0.295, 0.934, 0.000, 0.357
29.583, 1.115, 1.087, 0.299, 0.929, 0.000, 0.371
29.625, 1.127, 1.087, 0.304, 0.923, 0.000, 0.385
29.667, 1.139, 1.087, 0.309, 0.917, 0.000, 0.399
29.708, 1.150, 1.087, 0.314, 0.911, 0.000, 0.412
29.750, 1.162, 1.087, 0.320, 0.905, 0.000, 0.425
29.792, 1.173, 1.087, 0.325, 0.899, 0.000, 0.438
29.833, 1.185, 1.087, 0.330, 0.892, 0.000, 0.451
29.875, 1.196, 1.087, 0.336, 0.886, 0.000, 0.464
29.917, 1.207, 1.087, 0.342, 0.880, 0.000, 0.475
29.958, 1.218, 1.087, 0.349, 0.873, 0.000, 0.487
30.000, 1.229, 1.087, 0.355, 0.867, 0.000, 0.499
30.042, 1.240, 1.087, 0.361, 0.860, 0.000, 0.511
30.083, 1.251, 1.087, 0.367, 0.853, 0.000, 0.522
30.125, 1.262, 1.087, 0.374, 0.847, 0.000, 0.532
30.167, 1.273, 1.087, 0.381, 0.840, 0.000, 0.542
30.208, 1.283, 1.087, 0.388, 0.834, 0.000, 0.552
30.250, 1.294, 1.087, 0.395, 0.827, 0.000, 0.562
30.292, 1.304, 1.087, 0.402, 0.820, 0.000, 0.572
30.333, 1.315, 1.087, 0.410, 0.814, 0.000, 0.581
30.375, 1.325, 1.087, 0.417, 0.808, 0.000, 0.589
30.417, 1.335, 1.087, 0.425, 0.802, 0.000, 0.598
30.458, 1.345, 1.087, 0.432, 0.796, 0.000, 0.606
30.500, 1.355, 1.087, 0.440, 0.789, 0.000, 0.614
30.542, 1.365, 1.087, 0.447, 0.783, 0.000, 0.622
30.583, 1.375, 1.087, 0.455, 0.777, 0.000, 0.629
30.625, 1.384, 1.087, 0.464, 0.772, 0.000, 0.636
30.667, 1.394, 1.087, 0.472, 0.767, 0.000, 0.642
30.708, 1.403, 1.087, 0.480, 0.761, 0.000, 0.649
30.750, 1.413, 1.087, 0.488, 0.756, 0.000, 0.655
30.792, 1.422, 1.087, 0.496, 0.750, 0.000, 0.661
30.833, 1.432, 1.087, 0.504, 0.745, 0.000, 0.667
30.875, 1.441, 1.087, 0.513, 0.740, 0.000, 0.673
30.917, 1.450, 1.087, 0.521, 0.735, 0.000, 0.678
30.958, 1.459, 1.087, 0.530, 0.731, 0.000, 0.683
31.000, 1.468, 1.087, 0.538, 0.726, 0.000, 0.688
31.042, 1.477, 1.087, 0.546, 0.721, 0.000, 0.692
31.083, 1.486, 1.087, 0.555, 0.717, 0.000, 0.697
31.125, 1.495, 1.087, 0.564, 0.713, 0.000, 0.702
31.167, 1.503, 1.087, 0.572, 0.709, 0.000, 0.705
31.208, 1.512, 1.087, 0.581, 0.705, 0.000, 0.709
31.250, 1.520, 1.087, 0.590, 0.701, 0.000, 0.713
31.292, 1.529, 1.087, 0.599, 0.697, 0.000, 0.717
31.333, 1.537, 1.087, 0.607, 0.694, 0.000, 0.720
31.375, 1.546, 1.087, 0.616, 0.690, 0.000, 0.724
31.417, 1.554, 1.087, 0.625, 0.686, 0.000, 0.727
31.458, 1.562, 1.087, 0.634, 0.683, 0.000, 0.730
31.500, 1.570, 1.087, 0.642, 0.680, 0.000, 0.733
31.542, 1.579, 1.087, 0.651, 0.677, 0.000, 0.736
31.583, 1.587, 1.087, 0.660, 0.674, 0.000, 0.738
31.625, 1.595, 1.087, 0.669, 0.672, 0.000, 0.741
31.667, 1.603, 1.087, 0.678, 0.669, 0.000, 0.744
31.708, 1.611, 1.087, 0.687, 0.666, 0.000, 0.746
31.750, 1.619, 1.087, 0.695, 0.663, -0.000, 0.749
31.792, 1.626, 1.087, 0.704, 0.661, -0.000, 0.751
31.833, 1.634, 1.087, 0.713, 0.659, -0.000, 0.753
31.875, 1.642, 1.087, 0.722, 0.656, -0.000, 0.754
31.917, 1.649, 1.087, 0.731, 0.654, -0.000, 0.756
31.958, 1.657, 1.087, 0.740, 0.652, -0.000, 0.758
32.000, 1.665, 1.087, 0.749, 0.650, -0.000, 0.760
32.042, 1.672, 1.087, 0.758, 0.648, -0.000, 0.762
32.083, 1.680, 1.087, 0.766, 0.645, -0.000, 0.764
32.125, 1.687, 1.087, 0.775, 0.644, -0.000, 0.765
32.167, 1.694, 1.087, 0.784, 0.642, -0.000, 0.767
32.208, 1.702, 1.087, 0.793, 0.641, -0.000, 0.768
32.250, 1.709, 1.087, 0.802, 0.639, -0.000, 0.769
32.292, 1.716, 1.087, 0.810, 0.638, -0.000, 0.770
32.333, 1.723, 1.087, 0.819, 0.636, -0.000, 0.772
32.375, 1.731, 1.087, 0.828, 0.635, -0.000, 0.773
32.417, 1.738, 1.087, 0.836, 0.633, -0.000, 0.774
32.458, 1.745, 1.087, 0.845, 0.632, -0.000, 0.775
32.500, 1.752, 1.087, 0.853, 0.630, 0.000, 0.777
32.542, 1.759, 1.087, 0.862, 0.629, -0.000, 0.777
32.583, 1.766, 1.087, 0.871, 0.628, -0.000, 0.778
32.625, 1.772, 1.087, 0.879, 0.627, -0.000, 0.779
32.667, 1.779, 1.087, 0.888, 0.626, -0.000, 0.780
32.708, 1.786, 1.087, 0.896, 0.625, -0.000, 0.780
32.750, 1.793, 1.087, 0.905, 0.624, -0.000, 0.781
32.792, 1.799, 1.087, 0.913, 0.623, -0.000, 0.782
32.833, 1.806, 1.087, 0.921, 0.622, -0.000, 0.783
32.875, 1.813, 1.087, 0.930, 0.622, -0.000, 0.783
32.917, 1.819, 1.087, 0.938, 0.621, -0.000, 0.784
32.958, 1.826, 1.087, 0.946, 0.620, -0.000, 0.785
33.000, 1.832, 1.087, 0.955, 0.619, -0.000, 0.785
33.042, 1.839, 1.087, 0.963, 0.619, -0.000, 0.785
33.083, 1.845, 1.087, 0.971, 0.618, -0.000, 0.786
33.125, 1.851, 1.087, 0.979, 0.618, -0.000, 0.786
33.167, 1.858, 1.087, 0.987, 0.617, -0.000, 0.787
33.208, 1.864, 1.087, 0.995, 0.617, -0.000, 0.787
33.250, 1.870, 1.087, 1.003, 0.617, -0.000, 0.787
33.292, 1.876, 1.087, 1.011, 0.616, -0.000, 0.788
33.333, 1.883, 1.087, 1.019, 0.616, -0.000, 0.788
33.375, 1.889, 1.087, 1.027, 0.615, -0.000, 0.788
33.417, 1.895, 1.087, 1.034, 0.615, 0.000, 0.789
33.458, 1.901, 1.087, 1.042, 0.614, 0.000, 0.789
33.500, 1.907, 1.087, 1.050, 0.614, 0.000, 0.789
33.542, 1.913, 1.087, 1.058, 0.614, 0.000, 0.789
33.583, 1.919, 1.087, 1.065, 0.614, 0.000, 0.789
33.625, 1.924, 1.087, 1.073, 0.614, 0.000, 0.789
33.667, 1.930, 1.087, 1.080, 0.614, 0.000, 0.789
33.708, 1.936, 1.087, 1.088, 0.614, 0.000, 0.790
33.750, 1.942, 1.087, 1.095, 0.614, 0.000, 0.790
33.792, 1.947, 1.087, 1.102, 0.613, 0.000, 0.790
33.833, 1.953, 1.087, 1.109, 0.613, 0.000, 0.790
33.875, 1.959, 1.087, 1.117, 0.613, 0.000, 0.790
33.917, 1.964, 1.087, 1.124, 0.613, 0.000, 0.790
33.958, 1.970, 1.087, 1.131, 0.613, 0.000, 0.790
34.000, 1.975, 1.087, 1.138, 0.613, 0.000, 0.790
